unique_key,mean_compound,max_compound,min_compound,mean_positive,max_positive,min_positive,mean_negative,max_negative,min_negative,mean_neutral,max_neutral,min_neutral
AVGO2022-04-06,0.26335,0.5267,0.0,0.056,0.112,0.0,0.0,0.0,0.0,0.944,1.0,0.888
AVGO2022-04-07,0.27815,0.659,-0.1027,0.076,0.152,0.0,0.023,0.046,0.0,0.901,0.954,0.848
AVGO2022-04-08,-0.29086666666666666,0.25,-0.7351,0.023000000000000003,0.069,0.0,0.08633333333333333,0.194,0.0,0.8906666666666667,0.935,0.806
AVGO2022-04-11,0.22410000000000002,0.6659,-0.4215,0.10700000000000001,0.18,0.0,0.058199999999999995,0.095,0.0,0.8346,0.912,0.765
AVGO2022-04-12,0.3705,0.8074,-0.296,0.1034,0.223,0.0,0.0124,0.062,0.0,0.884,0.937,0.777
AVGO2022-04-13,0.1612333333333333,0.5267,-0.3612,0.08433333333333333,0.14,0.0,0.043333333333333335,0.075,0.0,0.872,0.925,0.831
AVGO2022-04-14,0.01780000000000001,0.4927,-0.4215,0.03775,0.093,0.0,0.02625,0.105,0.0,0.93625,1.0,0.838
AVGO2022-04-15,0.23343333333333335,0.7003,0.0,0.06333333333333334,0.19,0.0,0.0,0.0,0.0,0.9366666666666666,1.0,0.81
BAC2022-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
BAC2022-03-15,0.125,0.25,0.0,0.027,0.054,0.0,0.0,0.0,0.0,0.973,1.0,0.946
BAC2022-03-16,0.53565,0.8121,0.4019,0.14925,0.241,0.091,0.02375,0.049,0.0,0.82725,0.909,0.713
BAC2022-03-17,0.10925000000000001,0.7184,-0.6808,0.06183333333333333,0.189,0.0,0.034999999999999996,0.153,0.0,0.9031666666666666,1.0,0.811
BAC2022-03-18,-0.7003,-0.7003,-0.7003,0.0,0.0,0.0,0.149,0.149,0.149,0.851,0.851,0.851
BAC2022-03-19,0.043433333333333345,0.2263,-0.1987,0.06233333333333333,0.086,0.041,0.04466666666666667,0.134,0.0,0.8929999999999999,0.959,0.78
BAC2022-03-20,0.6486,0.6486,0.6486,0.135,0.135,0.135,0.0,0.0,0.0,0.865,0.865,0.865
BAC2022-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
BAC2022-03-22,0.33336666666666664,0.4404,0.1779,0.10833333333333334,0.163,0.066,0.026333333333333334,0.079,0.0,0.8653333333333334,0.934,0.758
BAC2022-03-23,0.33795,0.8674,-0.128,0.09575,0.251,0.0,0.01125,0.045,0.0,0.893,1.0,0.749
BAC2022-03-24,-0.0770875,0.8885,-0.765,0.07475,0.315,0.0,0.07875,0.185,0.0,0.8465,0.936,0.685
BAC2022-03-25,0.3585,0.875,-0.5859,0.13999999999999999,0.289,0.0,0.03175,0.127,0.0,0.8282499999999999,0.939,0.711
BAC2022-03-26,0.8588,0.8588,0.8588,0.223,0.223,0.223,0.0,0.0,0.0,0.777,0.777,0.777
BAC2022-03-28,0.11701666666666666,0.5983,-0.5994,0.06116666666666667,0.123,0.0,0.03883333333333333,0.129,0.0,0.9,1.0,0.858
BAC2022-03-29,-0.1909,0.0,-0.3818,0.0,0.0,0.0,0.033,0.066,0.0,0.9670000000000001,1.0,0.934
BAC2022-03-30,0.39516666666666667,0.4767,0.25,0.09166666666666667,0.12,0.069,0.0,0.0,0.0,0.9083333333333333,0.931,0.88
BAC2022-03-31,-0.09986666666666666,0.6369,-0.5859,0.059,0.123,0.0,0.06833333333333333,0.144,0.0,0.8726666666666666,0.939,0.802
BAC2022-04-01,0.093375,0.6597,-0.5267,0.06575,0.13,0.0,0.057749999999999996,0.121,0.0,0.87625,0.9,0.856
BAC2022-04-03,0.005979999999999997,0.7269,-0.6249,0.0738,0.164,0.0,0.0598,0.131,0.0,0.866,1.0,0.737
BAC2022-04-04,0.2723,0.743,-0.0258,0.076125,0.139,0.0,0.00825,0.066,0.0,0.915625,1.0,0.861
BAC2022-04-05,0.5859,0.5859,0.5859,0.10000000000000002,0.101,0.098,0.0,0.0,0.0,0.9,0.902,0.899
BAC2022-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
BAC2022-04-07,-0.0535,0.6597,-0.4767,0.05366666666666667,0.162,0.0,0.06333333333333332,0.15,0.0,0.883,1.0,0.777
BAC2022-04-08,-0.033549999999999996,0.5927,-0.7269,0.0275,0.11,0.0,0.04775,0.191,0.0,0.92475,1.0,0.809
BAC2022-04-10,0.6503,0.6503,0.6503,0.146,0.146,0.146,0.0,0.0,0.0,0.854,0.854,0.854
BAC2022-04-12,0.27142,0.6369,0.0,0.079,0.148,0.0,0.0124,0.062,0.0,0.9086000000000001,1.0,0.821
BAC2022-04-13,0.4019,0.4019,0.4019,0.085,0.085,0.085,0.0,0.0,0.0,0.915,0.915,0.915
BAC2022-04-14,0.18916666666666662,0.7684,-0.296,0.09199999999999998,0.236,0.0,0.05266666666666667,0.132,0.0,0.8553333333333333,1.0,0.678
BRK.B2022-03-14,0.48395,0.743,0.2249,0.1345,0.184,0.085,0.0,0.0,0.0,0.8654999999999999,0.915,0.816
BRK.B2022-03-15,0.25,0.25,0.25,0.054,0.054,0.054,0.0,0.0,0.0,0.946,0.946,0.946
BRK.B2022-03-16,-0.3412,-0.3412,-0.3412,0.0,0.0,0.0,0.064,0.064,0.064,0.936,0.936,0.936
BRK.B2022-03-17,0.22749999999999998,0.6486,-0.1974,0.07500000000000001,0.135,0.0,0.0375,0.15,0.0,0.8875,1.0,0.766
BRK.B2022-03-18,0.29335,0.7425,-0.7003,0.12000000000000001,0.199,0.0,0.05175,0.149,0.0,0.8282499999999999,0.888,0.743
BRK.B2022-03-19,0.056025000000000005,0.6369,-0.4404,0.068,0.126,0.0,0.061,0.134,0.0,0.871,0.94,0.78
BRK.B2022-03-20,0.3393,0.6786,0.0,0.0765,0.153,0.0,0.0,0.0,0.0,0.9235,1.0,0.847
BRK.B2022-03-21,0.15465833333333334,0.7783,-0.4939,0.07958333333333334,0.201,0.0,0.03966666666666666,0.137,0.0,0.8806666666666666,1.0,0.794
BRK.B2022-03-22,-0.21230000000000002,0.0,-0.6369,0.0,0.0,0.0,0.052333333333333336,0.157,0.0,0.9476666666666667,1.0,0.843
BRK.B2022-03-23,0.10115,0.2023,0.0,0.022,0.044,0.0,0.0,0.0,0.0,0.978,1.0,0.956
BRK.B2022-03-24,0.22195,0.8126,-0.1027,0.07150000000000001,0.225,0.0,0.021249999999999998,0.043,0.0,0.90725,1.0,0.775
BRK.B2022-03-25,-0.05856666666666668,0.3182,-0.4939,0.035333333333333335,0.06,0.0,0.04466666666666667,0.134,0.0,0.9199999999999999,1.0,0.82
BRK.B2022-03-26,0.361125,0.5627,0.25,0.09625,0.123,0.071,0.028,0.065,0.0,0.87575,0.923,0.821
BRK.B2022-03-27,0.5386500000000001,0.6369,0.4404,0.0925,0.097,0.088,0.0,0.0,0.0,0.9075,0.912,0.903
BRK.B2022-03-28,0.06743333333333333,0.2023,0.0,0.017333333333333333,0.052,0.0,0.0,0.0,0.0,0.9826666666666667,1.0,0.948
BRK.B2022-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
BRK.B2022-03-30,0.6588499999999999,0.6808,0.6369,0.176,0.207,0.145,0.0555,0.111,0.0,0.7685,0.855,0.682
BRK.B2022-03-31,0.2768285714285714,0.9042,-0.0772,0.08928571428571429,0.248,0.0,0.02,0.073,0.0,0.8905714285714286,1.0,0.752
BRK.B2022-04-01,0.203575,0.6705,-0.5267,0.0745,0.155,0.0,0.03025,0.121,0.0,0.89525,1.0,0.845
BRK.B2022-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
BRK.B2022-04-03,0.0477,0.6908,-0.6249,0.07533333333333334,0.169,0.0,0.053,0.111,0.0,0.872,0.896,0.831
BRK.B2022-04-04,0.35755000000000003,0.6124,0.1027,0.1285,0.161,0.096,0.043,0.086,0.0,0.8285,0.839,0.818
BRK.B2022-04-05,0.15935000000000002,0.6369,-0.3182,0.08,0.1,0.06,0.045,0.09,0.0,0.8755,0.9,0.851
BRK.B2022-04-06,0.6369,0.6369,0.6369,0.13,0.13,0.13,0.0,0.0,0.0,0.87,0.87,0.87
BRK.B2022-04-07,0.05600000000000001,0.6369,-0.7469,0.0373,0.185,0.0,0.023200000000000002,0.133,0.0,0.9395,1.0,0.756
BRK.B2022-04-08,-0.1953,0.0,-0.5859,0.0,0.0,0.0,0.046000000000000006,0.138,0.0,0.9540000000000001,1.0,0.862
BRK.B2022-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
BRK.B2022-04-10,0.29636,0.743,-0.7351,0.121,0.184,0.0,0.053200000000000004,0.188,0.0,0.8257999999999999,0.854,0.802
BRK.B2022-04-11,0.06325,0.1265,0.0,0.038,0.076,0.0,0.0315,0.063,0.0,0.9305,1.0,0.861
BRK.B2022-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
BRK.B2022-04-13,-0.1806,0.0,-0.3612,0.0,0.0,0.0,0.0375,0.075,0.0,0.9625,1.0,0.925
BRK.B2022-04-15,0.08895,0.1779,0.0,0.024,0.048,0.0,0.0,0.0,0.0,0.976,1.0,0.952
CMCSA2022-03-14,0.6825333333333333,0.9246,0.5106,0.20833333333333334,0.361,0.105,0.02,0.06,0.0,0.7716666666666666,0.895,0.639
CMCSA2022-03-15,0.677225,0.7003,0.6486,0.14925,0.153,0.142,0.0,0.0,0.0,0.85075,0.858,0.847
CMCSA2022-03-16,0.09853333333333336,0.7003,-0.6808,0.06333333333333334,0.156,0.0,0.0395,0.167,0.0,0.8971666666666667,1.0,0.833
CMCSA2022-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
CMCSA2022-03-18,-0.065625,0.1779,-0.4404,0.01425,0.057,0.0,0.02275,0.091,0.0,0.963,1.0,0.909
CMCSA2022-03-20,0.04766666666666667,0.6369,-0.4939,0.06933333333333334,0.14,0.0,0.050333333333333334,0.151,0.0,0.8803333333333333,1.0,0.781
CMCSA2022-03-21,-0.4389,-0.4389,-0.4389,0.146,0.146,0.146,0.19,0.19,0.19,0.664,0.664,0.664
CMCSA2022-03-22,-0.16215,0.0,-0.6486,0.01725,0.069,0.0,0.051000000000000004,0.135,0.0,0.9315,1.0,0.861
CMCSA2022-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
CMCSA2022-03-25,0.21376666666666666,0.8074,-0.6249,0.10066666666666667,0.223,0.0,0.053,0.159,0.0,0.8463333333333334,0.921,0.777
CMCSA2022-03-26,-0.4404,-0.4404,-0.4404,0.0,0.0,0.0,0.071,0.071,0.071,0.929,0.929,0.929
CMCSA2022-03-27,0.28535,0.5707,0.0,0.1035,0.207,0.0,0.047,0.094,0.0,0.8494999999999999,1.0,0.699
CMCSA2022-03-28,0.27563333333333334,0.9001,-0.6786,0.1045,0.268,0.0,0.03,0.18,0.0,0.8654999999999999,1.0,0.732
CMCSA2022-03-29,0.44484999999999997,0.6486,0.0,0.0935,0.138,0.0,0.0,0.0,0.0,0.9065,1.0,0.862
CMCSA2022-03-30,0.24188,0.7506,0.0,0.06799999999999999,0.215,0.0,0.0,0.0,0.0,0.932,1.0,0.785
CMCSA2022-03-31,0.2838,0.802,-0.25,0.1018,0.217,0.0,0.0284,0.081,0.0,0.8698,0.939,0.783
CMCSA2022-04-01,0.5803666666666667,0.886,0.3612,0.17666666666666667,0.313,0.098,0.010666666666666666,0.032,0.0,0.8130000000000001,0.881,0.687
CMCSA2022-04-02,0.8011,0.8011,0.8011,0.214,0.214,0.214,0.0,0.0,0.0,0.786,0.786,0.786
CMCSA2022-04-03,0.44943333333333335,0.6705,0.296,0.10633333333333334,0.18,0.062,0.0,0.0,0.0,0.8933333333333334,0.937,0.82
CMCSA2022-04-04,0.30163333333333336,0.886,-0.4215,0.11800000000000001,0.271,0.0,0.029333333333333333,0.088,0.0,0.8526666666666666,0.917,0.729
CMCSA2022-04-05,0.23935000000000003,0.8625,-0.3182,0.083,0.325,0.0,0.011500000000000002,0.069,0.0,0.9055,1.0,0.675
CMCSA2022-04-06,0.1639,0.5859,-0.2263,0.06725,0.151,0.0,0.02025,0.081,0.0,0.9125,1.0,0.849
CMCSA2022-04-07,0.35015,0.7003,0.0,0.0745,0.149,0.0,0.0,0.0,0.0,0.9255,1.0,0.851
CMCSA2022-04-08,0.38789999999999997,0.8016,-0.0258,0.1285,0.204,0.053,0.028,0.056,0.0,0.843,0.89,0.796
CMCSA2022-04-09,-0.6705,-0.6705,-0.6705,0.043,0.043,0.043,0.15,0.15,0.15,0.808,0.808,0.808
CMCSA2022-04-10,0.5897,0.7579,0.4215,0.14400000000000002,0.2,0.088,0.0,0.0,0.0,0.8560000000000001,0.912,0.8
CMCSA2022-04-11,0.23835,0.4767,0.0,0.047,0.094,0.0,0.0,0.0,0.0,0.9530000000000001,1.0,0.906
CMCSA2022-04-12,0.06927500000000002,0.7245,-0.5423,0.08925,0.173,0.0,0.06,0.091,0.0,0.85075,0.909,0.797
CMCSA2022-04-13,0.4215,0.4215,0.4215,0.088,0.088,0.088,0.0,0.0,0.0,0.912,0.912,0.912
CMCSA2022-04-14,0.16089999999999996,0.5267,-0.34,0.06733333333333334,0.14,0.0,0.026333333333333334,0.079,0.0,0.906,0.937,0.86
COST2022-03-14,0.3753,0.7506,0.0,0.099,0.198,0.0,0.0,0.0,0.0,0.901,1.0,0.802
COST2022-03-15,0.16260000000000002,0.8519,-0.5267,0.1705,0.225,0.116,0.085,0.17,0.0,0.7444999999999999,0.775,0.714
COST2022-03-16,0.266125,0.8271,-0.2732,0.09225,0.251,0.0,0.0145,0.058,0.0,0.89325,1.0,0.749
COST2022-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
COST2022-03-18,-0.10535999999999998,0.539,-0.6249,0.058800000000000005,0.164,0.0,0.0702,0.112,0.0,0.8710000000000001,0.931,0.771
COST2022-03-19,-0.4148,-0.1027,-0.7269,0.0,0.0,0.0,0.0985,0.152,0.045,0.9015,0.955,0.848
COST2022-03-20,-0.015633333333333332,0.4019,-0.3716,0.08266666666666667,0.114,0.054,0.083,0.128,0.0,0.8343333333333334,0.92,0.765
COST2022-03-21,0.10548333333333333,0.5106,-0.3716,0.05783333333333333,0.215,0.0,0.041833333333333333,0.132,0.0,0.9,1.0,0.652
COST2022-03-22,0.07468,0.8591,-0.4404,0.1538,0.34,0.057,0.0912,0.154,0.0,0.755,0.915,0.591
COST2022-03-23,-0.48789999999999994,0.5279,-0.8979,0.0526,0.144,0.0,0.1922,0.314,0.057,0.7552,0.939,0.624
COST2022-03-24,0.196,0.7003,-0.3182,0.07425,0.142,0.0,0.03325,0.133,0.0,0.89275,1.0,0.796
COST2022-03-25,0.23403333333333334,0.6249,0.0,0.050666666666666665,0.114,0.0,0.0,0.0,0.0,0.9493333333333333,1.0,0.886
COST2022-03-27,0.944,0.944,0.944,0.328,0.328,0.328,0.0,0.0,0.0,0.672,0.672,0.672
COST2022-03-28,-0.11803999999999999,0.2023,-0.5423,0.0524,0.11,0.0,0.07780000000000001,0.191,0.0,0.8698,0.96,0.699
COST2022-03-29,-0.007360000000000011,0.4939,-0.6369,0.079,0.131,0.04,0.0718,0.153,0.0,0.8488,0.927,0.794
COST2022-03-30,-0.06828000000000001,0.6249,-0.9042,0.0508,0.145,0.0,0.0762,0.276,0.0,0.873,1.0,0.724
COST2022-03-31,-0.19063333333333332,0.0,-0.5719,0.037333333333333336,0.057,0.0,0.07066666666666667,0.157,0.0,0.892,1.0,0.786
COST2022-04-01,0.0129,0.0129,0.0129,0.155,0.155,0.155,0.153,0.153,0.153,0.692,0.692,0.692
COST2022-04-02,-0.1045,-0.1045,-0.1045,0.0,0.0,0.0,0.04,0.04,0.04,0.96,0.96,0.96
COST2022-04-04,-0.5994,-0.5994,-0.5994,0.085,0.085,0.085,0.225,0.225,0.225,0.69,0.69,0.69
COST2022-04-05,0.18606,0.6072,-0.4215,0.082,0.123,0.0,0.046799999999999994,0.174,0.0,0.8712,1.0,0.751
COST2022-04-06,0.0,0.34,-0.34,0.04825,0.107,0.0,0.03525,0.141,0.0,0.9165000000000001,1.0,0.752
COST2022-04-07,0.16787999999999997,0.8591,-0.6124,0.1318,0.231,0.067,0.0888,0.193,0.0,0.7792,0.85,0.718
COST2022-04-08,-0.029200000000000004,0.4588,-0.2732,0.026333333333333334,0.079,0.0,0.044333333333333336,0.07,0.0,0.9293333333333335,0.937,0.921
COST2022-04-10,0.3916,0.9136,-0.2023,0.1825,0.312,0.088,0.0815,0.266,0.0,0.736,0.912,0.504
COST2022-04-11,-0.07593333333333334,0.5994,-0.6249,0.04466666666666667,0.134,0.0,0.065,0.108,0.035,0.8903333333333333,0.948,0.831
COST2022-04-12,0.057675000000000004,0.7184,-0.4877,0.0405,0.162,0.0,0.03675,0.147,0.0,0.92275,1.0,0.838
COST2022-04-13,-0.05708,0.2023,-0.3597,0.031199999999999995,0.103,0.0,0.0314,0.092,0.0,0.9374,1.0,0.805
COST2022-04-14,0.16536666666666666,0.3182,0.0,0.037,0.063,0.0,0.0,0.0,0.0,0.9630000000000001,1.0,0.937
CRM2022-03-15,0.56454,0.8271,0.0,0.162,0.274,0.0,0.0,0.0,0.0,0.8379999999999999,1.0,0.726
CRM2022-03-16,0.3576166666666667,0.7264,0.0,0.09533333333333333,0.209,0.0,0.0065,0.039,0.0,0.8981666666666667,1.0,0.752
CRM2022-03-17,0.16463333333333333,0.316,0.0,0.05533333333333334,0.109,0.0,0.026,0.078,0.0,0.9189999999999999,1.0,0.814
CRM2022-03-18,0.41000000000000003,0.4588,0.3612,0.098,0.115,0.081,0.0225,0.045,0.0,0.8795,0.919,0.84
CRM2022-03-19,-0.1513,-0.0294,-0.2732,0.059000000000000004,0.07,0.048,0.075,0.099,0.051,0.866,0.901,0.831
CRM2022-03-20,0.4588,0.4588,0.4588,0.135,0.135,0.135,0.0,0.0,0.0,0.865,0.865,0.865
CRM2022-03-21,0.28463333333333335,0.8957,-0.0418,0.13033333333333333,0.312,0.0,0.028666666666666663,0.086,0.0,0.8409999999999999,1.0,0.688
CRM2022-03-22,0.100475,0.4019,0.0,0.0405,0.162,0.0,0.0,0.0,0.0,0.9595,1.0,0.838
CRM2022-03-23,0.22042727272727272,0.6486,-0.1531,0.05372727272727273,0.138,0.0,0.004363636363636364,0.048,0.0,0.9419090909090908,1.0,0.862
CRM2022-03-24,0.3936,0.875,-0.4939,0.11214285714285714,0.263,0.0,0.01757142857142857,0.123,0.0,0.8702857142857143,0.932,0.737
CRM2022-03-25,0.5722,0.8779,0.2263,0.16766666666666666,0.246,0.098,0.04666666666666667,0.14,0.0,0.7856666666666667,0.902,0.701
CRM2022-03-26,0.4153,0.5574,0.2732,0.0935,0.129,0.058,0.0,0.0,0.0,0.9065,0.942,0.871
CRM2022-03-27,0.44504999999999995,0.5719,0.3182,0.086,0.107,0.065,0.0165,0.033,0.0,0.8975,0.902,0.893
CRM2022-03-29,0.61865,0.8555,0.3818,0.1685,0.257,0.08,0.0,0.0,0.0,0.8315,0.92,0.743
CRM2022-03-30,0.34626666666666667,0.6369,0.0,0.106,0.238,0.0,0.0,0.0,0.0,0.894,1.0,0.762
CRM2022-03-31,0.4161333333333334,0.6369,0.0,0.09166666666666667,0.139,0.0,0.0,0.0,0.0,0.9083333333333333,1.0,0.861
CRM2022-04-04,0.436,0.872,0.0,0.152,0.304,0.0,0.0,0.0,0.0,0.848,1.0,0.696
CRM2022-04-05,0.30491666666666667,0.765,0.0,0.08816666666666667,0.284,0.0,0.009666666666666667,0.058,0.0,0.9021666666666667,1.0,0.658
CRM2022-04-06,0.16403333333333334,0.7184,-0.2263,0.048666666666666664,0.146,0.0,0.022000000000000002,0.066,0.0,0.9293333333333335,1.0,0.854
CRM2022-04-07,0.4179,0.4588,0.377,0.095,0.109,0.081,0.019,0.038,0.0,0.8855,0.919,0.852
CRM2022-04-08,0.49360000000000004,0.91,0.0772,0.16299999999999998,0.294,0.032,0.0,0.0,0.0,0.837,0.968,0.706
CRM2022-04-10,0.6423,0.7579,0.5267,0.1605,0.194,0.127,0.0,0.0,0.0,0.8395,0.873,0.806
CRM2022-04-11,0.4808,0.7485,0.0,0.1308,0.209,0.0,0.012199999999999999,0.061,0.0,0.857,1.0,0.73
CRM2022-04-12,0.27081818181818185,0.902,-0.0258,0.08836363636363637,0.309,0.0,0.004363636363636364,0.048,0.0,0.9071818181818181,1.0,0.691
CRM2022-04-13,0.18578,0.765,-0.2057,0.0684,0.167,0.0,0.029400000000000003,0.098,0.0,0.9019999999999999,1.0,0.824
CRM2022-04-14,0.39225,0.7845,0.0,0.1165,0.233,0.0,0.0,0.0,0.0,0.8835,1.0,0.767
CRM2022-04-15,0.9674,0.9674,0.9674,0.429,0.429,0.429,0.0,0.0,0.0,0.571,0.571,0.571
CSCO2022-03-14,0.296,0.296,0.296,0.062,0.062,0.062,0.0,0.0,0.0,0.937,0.937,0.937
CSCO2022-03-15,0.20149999999999998,0.743,-0.34,0.082,0.164,0.0,0.035,0.07,0.0,0.883,0.93,0.836
CSCO2022-03-16,0.23343333333333335,0.7003,0.0,0.051,0.153,0.0,0.0,0.0,0.0,0.949,1.0,0.847
CSCO2022-03-17,0.5415,0.743,0.34,0.1335,0.191,0.076,0.0,0.0,0.0,0.8665,0.924,0.809
CSCO2022-03-18,-0.0073999999999999995,0.296,-0.3182,0.037,0.111,0.0,0.041666666666666664,0.069,0.0,0.9213333333333334,1.0,0.833
CSCO2022-03-21,0.7096,0.7096,0.7096,0.179,0.179,0.179,0.0,0.0,0.0,0.821,0.821,0.821
CSCO2022-03-22,0.3854666666666666,0.968,0.0,0.11988888888888888,0.466,0.0,0.0,0.0,0.0,0.8801111111111112,1.0,0.534
CSCO2022-03-23,-0.34382,0.296,-0.743,0.0132,0.066,0.0,0.0852,0.186,0.0,0.9016,1.0,0.814
CSCO2022-03-24,0.3880666666666667,0.7003,0.1027,0.09433333333333334,0.149,0.049,0.0,0.0,0.0,0.9056666666666667,0.951,0.851
CSCO2022-03-25,0.4203,0.4588,0.3818,0.1125,0.126,0.099,0.0555,0.066,0.045,0.8320000000000001,0.856,0.808
CSCO2022-03-28,0.10996666666666666,0.6486,-0.8126,0.09333333333333334,0.142,0.0,0.07933333333333333,0.183,0.0,0.8273333333333334,0.858,0.807
CSCO2022-03-29,0.27036666666666664,0.7845,-0.3612,0.10366666666666667,0.266,0.0,0.034333333333333334,0.151,0.0,0.862,0.95,0.734
CSCO2022-03-30,0.08825714285714285,0.5994,-0.4404,0.05814285714285715,0.164,0.0,0.026,0.105,0.0,0.916,1.0,0.836
CSCO2022-03-31,0.27564,0.7003,-0.1796,0.1186,0.172,0.062,0.0606,0.167,0.0,0.8202,0.937,0.682
CSCO2022-04-01,-0.17263333333333333,0.0,-0.34,0.03266666666666667,0.059,0.0,0.07233333333333333,0.112,0.0,0.8946666666666667,1.0,0.836
CSCO2022-04-03,0.5527666666666666,0.6705,0.4019,0.154,0.18,0.138,0.0,0.0,0.0,0.846,0.862,0.82
CSCO2022-04-04,0.25120000000000003,0.5106,-0.0553,0.10675,0.214,0.046,0.04525,0.098,0.0,0.84825,0.954,0.703
CSCO2022-04-05,-0.022449999999999998,0.5574,-0.3182,0.0555,0.165,0.0,0.06225,0.081,0.042,0.88225,0.958,0.778
CSCO2022-04-06,-0.2263,-0.2263,-0.2263,0.057999999999999996,0.059,0.057,0.082,0.083,0.081,0.86,0.862,0.858
CSCO2022-04-07,0.3837,0.9423,-0.2584,0.13824999999999998,0.362,0.0,0.014,0.056,0.0,0.84775,0.951,0.638
CSCO2022-04-08,-0.16530000000000003,0.296,-0.7919,0.020666666666666667,0.062,0.0,0.07333333333333333,0.22,0.0,0.9056666666666667,1.0,0.78
CSCO2022-04-09,0.5994,0.5994,0.5994,0.135,0.135,0.135,0.0,0.0,0.0,0.865,0.865,0.865
CSCO2022-04-10,0.743,0.743,0.743,0.219,0.219,0.219,0.0,0.0,0.0,0.781,0.781,0.781
CSCO2022-04-11,0.08323749999999999,0.4404,-0.4767,0.0775,0.135,0.0,0.048125,0.11,0.0,0.874375,0.938,0.765
CSCO2022-04-12,0.36683750000000004,0.6705,0.0,0.101875,0.169,0.0,0.017750000000000002,0.075,0.0,0.88025,1.0,0.806
CSCO2022-04-13,0.15293333333333334,0.4588,0.0,0.03133333333333333,0.094,0.0,0.0,0.0,0.0,0.9686666666666667,1.0,0.906
CSCO2022-04-14,0.0772,0.0772,0.0772,0.046,0.046,0.046,0.0,0.0,0.0,0.954,0.954,0.954
CVX2022-03-14,-0.057749999999999996,0.3612,-0.4767,0.062,0.077,0.047,0.0505,0.101,0.0,0.888,0.923,0.853
CVX2022-03-15,0.19435,0.7906,-0.4019,0.1025,0.205,0.0,0.035,0.07,0.0,0.8625,0.93,0.795
CVX2022-03-16,0.1704,0.4939,-0.1531,0.093,0.12,0.066,0.0575,0.082,0.033,0.8494999999999999,0.852,0.847
CVX2022-03-18,0.6344,0.6344,0.6344,0.132,0.132,0.132,0.0,0.0,0.0,0.868,0.868,0.868
CVX2022-03-19,0.6696,0.6696,0.6696,0.117,0.117,0.117,0.0,0.0,0.0,0.883,0.883,0.883
CVX2022-03-21,0.25,0.25,0.25,0.069,0.069,0.069,0.0,0.0,0.0,0.931,0.931,0.931
CVX2022-03-22,0.29396363636363637,0.7351,-0.296,0.09145454545454546,0.165,0.0,0.02072727272727273,0.139,0.0,0.8878181818181818,1.0,0.749
CVX2022-03-23,0.3062,0.6124,0.0,0.076,0.152,0.0,0.0,0.0,0.0,0.9239999999999999,1.0,0.848
CVX2022-03-24,-0.14876666666666669,0.1531,-0.5994,0.03366666666666667,0.052,0.0,0.04633333333333334,0.139,0.0,0.9199999999999999,1.0,0.812
CVX2022-03-25,0.42205000000000004,0.9008,-0.128,0.14350000000000002,0.326,0.05,0.01625,0.065,0.0,0.84025,0.915,0.674
CVX2022-03-26,0.743,0.743,0.743,0.161,0.161,0.161,0.0,0.0,0.0,0.839,0.839,0.839
CVX2022-03-28,-0.07483333333333335,0.4939,-0.7184,0.06733333333333334,0.138,0.0,0.08566666666666667,0.202,0.0,0.847,1.0,0.734
CVX2022-03-29,0.0915,0.7579,-0.6249,0.061625,0.205,0.0,0.03425,0.111,0.0,0.9041250000000001,1.0,0.795
CVX2022-03-30,0.21530000000000002,0.34,0.128,0.077,0.078,0.076,0.04033333333333333,0.067,0.0,0.883,0.924,0.855
CVX2022-03-31,0.06506,0.4588,-0.5719,0.0398,0.083,0.0,0.020200000000000003,0.101,0.0,0.9400000000000001,1.0,0.899
CVX2022-04-01,0.4192,0.8126,0.0258,0.178,0.233,0.123,0.0605,0.121,0.0,0.7615000000000001,0.767,0.756
CVX2022-04-02,0.5601666666666666,0.8126,0.296,0.147,0.244,0.062,0.0,0.0,0.0,0.8526666666666666,0.937,0.756
CVX2022-04-03,0.5574,0.5574,0.5574,0.129,0.129,0.129,0.0,0.0,0.0,0.871,0.871,0.871
CVX2022-04-04,0.15546666666666667,0.3892,0.0,0.08666666666666667,0.187,0.0,0.05466666666666667,0.098,0.0,0.8586666666666667,1.0,0.715
CVX2022-04-05,0.10547499999999999,0.7096,-0.6834,0.0825,0.164,0.0,0.063,0.142,0.0,0.8545,0.915,0.809
